PROLIFIC_PID,GROUP,propensity_score,stabilized_weight
7803ca353435c24f02399a43386739685ddf0732a0525dd3ddff7bc5ada28464,1,0.6639135115696493,0.8306729822494957
a9f3edfc7dedc7e2498b81a81badd76a357a4079342b7a1312fdfcc74905067a,1,0.4184740362637975,1.317871525639035
84acd100a81889e1ab25b1cbe2e3184c98aefeb12fc3df8e54e8d6a557b143a9,1,0.31176999143268097,1.768916290105417
318a7e2722b8c61951bbc06e08941fb5f2a92a4d8dacc56789916f7202f64530,1,0.4505214187131233,1.2241260763730057
3c00ab7ddcc5fb914b179df0d8fd89933ce901c0ddfe3daf52c037f74e5964d4,1,0.5588902068751156,0.9867680804336004
f9ff5449d9755b645ac5af1727153b5c5942a665c5ecbd0fef69b62a294af7a5,1,0.6425516481628082,0.8582890078768566
30182bb8f5d21d15a630e374ecd155d5800969fadbd9535bf0204877a7b2bc51,1,0.6770473443326995,0.8145590130847514
4bbdf665bffcb7089b73062535187f4ed863017a2c96338f2c3135637685c1b2,0,0.4497281393234152,0.8150607280503979
d46eb7c64f71b21a9d48f9c86a7777648cbc69428f06284a8c22e5d30ec61499,1,0.473589465340599,1.1645001778379256
4c2591b5edaa4bb08d042093b77c55795cb18fac63e9b4822b77671ae070a6cb,1,0.4514403948872495,1.2216341799652986
343f0f9dbf9c2464e00b43dc94ce3c70bf92751f06761c103e986a890943027f,1,0.6048387211313323,0.9118050768636986
9e3fac510b0bd1455e4e1b322b5098b3f518755b59df530bda32964063bb6b17,1,0.47188147410043996,1.168715126319856
51143658a3dc1cc103e904ee76c8c7da1be077be2faf034221777e4f0d346877,1,0.5736259989121681,0.9614191435833767
3d3f24e231c26f38cb1465ba72f324391348f69774f157a2c3390fb7b119ef99,0,0.6326429788785343,1.220896723355145
84cc3cf539b1f4981ada4ac8f551e565fc79a4af860de2f56b5bbc7dcda3f6fd,1,0.6639459146988522,0.8306324421943898
8b96ead6978592882b51e8bdc662cb01a6b23a9f671efc1155ae43d4ca5e9fce,0,0.33529277880928376,0.6747406513581719
ed05c5cab229f91c57366f7cea46fad9bb48ddf9c8dc6ced69416282ef088c98,1,0.5427041596214921,1.016198248776893
1ebfde1ab32ef88a10aeaf7220be8a09286ec4c44bd80b8820e0b440c1ba6495,1,0.3937953344068021,1.4004610223278704
fc2a6f2f15d6650208443b0c2c6b31a47a0e241a47e584eccd3113cc8b817a25,1,0.790684016000881,0.6974910399740282
655e731106d2d7282fd1f34904c1b5ebf5d10d12bd7e348f4c85a627601db6b2,1,0.7383742079848831,0.7469044972689329
bbb57d2b17138e7b3c71993c8723c1e9cb4faef00b087754fb49d53efc68e3f2,0,0.4473284903812678,0.8115218092173982
